ID_Transaction,Order_date,ID_Customer,Product,Brand,Harga,Kuantitas,Harga_Total,Total_Diskon,Total_Sales,Biaya_Ongkir,Grand_Total
TX-007647,2042-12-08 09:53,C09513,Amplop Putih,Papermark,1200,4,4800,336,4464,5056,9520
TX-007648,2042-12-09 09:53,C09514,Spidol Snowman,Mepen,11000,4,44000,0,44000,0,44000
TX-007649,2042-12-10 09:53,C09515,Map A4,Flowline,7000,1,7000,0,7000,30836,37836
TX-007650,2042-12-11 09:53,C09516,Amplop Putih,Pentagio,1200,5,6000,900,5100,24645,29745
TX-007651,2042-12-12 09:53,C09517,Penggaris 30cm,Lumo,5000,5,25000,0,25000,36784,61784
TX-007652,2042-12-13 09:53,C09518,Kertas HVS A4 70gsm 500lbr,Graphen,62000,3,186000,0,186000,8806,194806
TX-007653,2042-12-14 09:53,C09519,Kalkulator Casio,Vectro,175000,1,175000,43750,131250,0,131250
TX-007654,2042-12-15 09:53,C09520,Binder A5,Statvio,28000,4,112000,0,112000,0,112000
TX-007655,2042-12-16 09:53,C09521,Cutter kecil,Scriba,10000,2,20000,0,20000,57549,77549
TX-007656,2042-12-17 09:53,C09522,Kalkulator Casio,NexWrite,175000,2,350000,24500,325500,0,325500
TX-007657,2042-12-18 09:53,C09523,Amplop Coklat F4,Flowline,2200,5,11000,0,11000,38843,49843
TX-007658,2042-12-19 09:53,C09524,Amplop Coklat F4,DraftLab,2200,5,11000,0,11000,51318,62318
TX-007659,2042-12-20 09:53,C09525,Penggaris 30cm,Inklite,5000,4,20000,2000,18000,16454,34454
TX-007660,2042-12-21 09:53,C09526,Penggaris 30cm,Inklite,5000,3,15000,0,15000,24644,39644
TX-007661,2042-12-22 09:53,C09527,Pulpen Pilot 0.5,DraftLab,12000,4,48000,0,48000,59276,107276
TX-007662,2042-12-23 09:53,C09528,Kertas HVS A4 70gsm 500lbr,Quillo,62000,3,186000,18600,167400,17229,184629
TX-007663,2042-12-24 09:53,C09529,Kertas HVS A4 70gsm 500lbr,Markify,62000,4,248000,17360,230640,68560,299200
TX-007664,2042-12-25 09:53,C09530,Spidol Snowman,Papirus,11000,5,55000,9900,45100,17213,62313
TX-007665,2042-12-26 09:53,C09531,Binder A5,Lumo,28000,2,56000,0,56000,63112,119112
TX-007666,2042-12-27 09:53,C09532,Paper Clip Joyko,Mepen,7000,5,35000,0,35000,6831,41831
TX-007667,2042-12-28 09:53,C09533,Buku Tulis Sidu 38L,Vectro,4500,5,22500,1125,21375,8947,30322
TX-007668,2042-12-29 09:53,C09534,Glue Stick UHU,Vectro,12000,3,36000,5400,30600,29934,60534
TX-007669,2042-12-30 09:53,C09535,Binder A5,Vectro,28000,5,140000,0,140000,62791,202791
TX-007670,2042-12-31 09:53,C09536,Buku Tulis Sidu 38L,Inkspire,4500,3,13500,1350,12150,22784,34934
TX-007671,2043-01-01 09:53,C09537,Stabilo Highlighter,DraftLab,15000,4,60000,0,60000,33866,93866
TX-007672,2043-01-02 09:53,C09538,Kertas HVS A4 70gsm 500lbr,Inklite,62000,1,62000,0,62000,42368,104368
TX-007673,2043-01-03 09:53,C09539,Binder A5,Markify,28000,5,140000,0,140000,28561,168561
TX-007674,2043-01-04 09:53,C09540,Penghapus kecil,Scriba,3000,2,6000,420,5580,0,5580
TX-007675,2043-01-05 09:53,C09541,Penggaris 30cm,Graphen,5000,2,10000,500,9500,29927,39427
TX-007676,2043-01-06 09:53,C09542,Amplop Coklat F4,Papermark,2200,5,11000,0,11000,23949,34949
TX-007677,2043-01-07 09:53,C09543,Spidol Snowman,Papermark,11000,5,55000,0,55000,43773,98773
TX-007678,2043-01-08 09:53,C09544,Pensil 2B,Markify,5000,3,15000,1500,13500,33849,47349
TX-007679,2043-01-09 09:53,C09545,Penghapus kecil,DraftLab,3000,2,6000,300,5700,0,5700
TX-007680,2043-01-10 09:53,C09546,Glue Stick UHU,Lumora,12000,5,60000,0,60000,0,60000
TX-007681,2043-01-11 09:53,C09547,Pensil 2B,Pentagio,5000,1,5000,600,4400,36362,40762
TX-007682,2043-01-12 09:53,C09548,Kalkulator Casio,DraftLab,175000,5,875000,61250,813750,16719,830469
TX-007683,2043-01-13 09:53,C09549,Amplop Putih,Lumora,1200,5,6000,720,5280,0,5280
TX-007684,2043-01-14 09:53,C09550,Buku Tulis Sidu 38L,Papirus,4500,1,4500,0,4500,0,4500
TX-007685,2043-01-15 09:53,C09551,Pulpen Pilot 0.5,Writex,12000,3,36000,3600,32400,48369,80769
TX-007686,2043-01-16 09:53,C09552,Cutter kecil,Writex,10000,2,20000,4000,16000,0,16000
TX-007687,2043-01-17 09:53,C09553,Kalkulator Casio,Vectro,175000,3,525000,0,525000,0,525000
TX-007688,2043-01-18 09:53,C09554,Kertas HVS A4 70gsm 500lbr,Inklite,62000,4,248000,17360,230640,24034,254674
TX-007689,2043-01-19 09:53,C09555,Amplop Coklat F4,Notivo,2200,1,2200,0,2200,16798,18998
TX-007690,2043-01-20 09:53,C09556,Paper Clip Joyko,Papirus,7000,3,21000,0,21000,18194,39194
TX-007691,2043-01-21 09:53,C09557,Pensil 2B,Inklite,5000,4,20000,0,20000,25756,45756
TX-007692,2043-01-22 09:53,C09558,Cutter kecil,Pentagio,10000,5,50000,0,50000,49121,99121
TX-007693,2043-01-23 09:53,C09559,Glue Stick UHU,Writex,12000,1,12000,0,12000,56460,68460
TX-007694,2043-01-24 09:53,C09560,Map A4,Papirus,7000,3,21000,0,21000,62957,83957
TX-007695,2043-01-25 09:53,C09561,Penghapus kecil,Writex,3000,5,15000,0,15000,0,15000
TX-007696,2043-01-26 09:53,C09562,Cutter kecil,Papermark,10000,4,40000,0,40000,0,40000
TX-007697,2043-01-27 09:53,C09563,Spidol Snowman,DraftLab,11000,4,44000,0,44000,37125,81125
TX-007698,2043-01-28 09:53,C09564,Pensil 2B,Artlinez,5000,5,25000,0,25000,18357,43357
TX-007699,2043-01-29 09:53,C09565,Amplop Putih,DraftLab,1200,4,4800,0,4800,37734,42534
TX-007700,2043-01-30 09:53,C09566,Penggaris 30cm,Vectro,5000,5,25000,2500,22500,5069,27569
TX-007701,2043-01-31 09:53,C09567,Kalkulator Casio,Quillo,175000,3,525000,36750,488250,26550,514800
TX-007702,2043-02-01 09:53,C09568,Amplop Putih,Vectro,1200,5,6000,1200,4800,27094,31894
TX-007703,2043-02-02 09:53,C09569,Pensil 2B,Scriba,5000,3,15000,0,15000,64892,79892
TX-007704,2043-02-03 09:53,C09570,Kertas HVS A4 70gsm 500lbr,Pensta,62000,4,248000,17360,230640,6211,236851
TX-007705,2043-02-04 09:53,C09571,Map A4,Quillo,7000,1,7000,0,7000,23628,30628
TX-007706,2043-02-05 09:53,C09572,Penghapus kecil,Inklite,3000,3,9000,1620,7380,7170,14550
TX-007707,2043-02-06 09:53,C09573,Paper Clip Joyko,Lumora,7000,2,14000,1400,12600,27258,39858
TX-007708,2043-02-07 09:53,C09574,Amplop Coklat F4,Papirus,2200,4,8800,440,8360,0,8360
TX-007709,2043-02-08 09:53,C09575,Amplop Putih,Notivo,1200,3,3600,720,2880,40505,43385
TX-007710,2043-02-09 09:53,C09576,Glue Stick UHU,Quillo,12000,3,36000,1800,34200,0,34200
TX-007711,2043-02-10 09:53,C09577,Kertas HVS A4 70gsm 500lbr,Lumo,62000,4,248000,0,248000,17970,265970
TX-007712,2043-02-11 09:53,C09578,Binder A5,Prograph,28000,4,112000,0,112000,53327,165327
TX-007713,2043-02-12 09:53,C09579,Penghapus kecil,Artlinez,3000,5,15000,0,15000,59085,74085
TX-007714,2043-02-13 09:53,C09580,Binder A5,Graphen,28000,3,84000,0,84000,0,84000
TX-007715,2043-02-14 09:53,C09581,Penggaris 30cm,Quillo,5000,1,5000,350,4650,25086,29736
TX-007716,2043-02-15 09:53,C09582,Glue Stick UHU,Papirus,12000,3,36000,1800,34200,31829,66029
TX-007717,2043-02-16 09:53,C09583,Stabilo Highlighter,Inkspire,15000,5,75000,9000,66000,0,66000
TX-007718,2043-02-17 09:53,C09584,Cutter kecil,Mepen,10000,2,20000,0,20000,63746,83746
TX-007719,2043-02-18 09:53,C09585,Pensil 2B,Pensta,5000,1,5000,0,5000,0,5000
TX-007720,2043-02-19 09:53,C09586,Cutter kecil,Writex,10000,5,50000,0,50000,30058,80058
TX-007721,2043-02-20 09:53,C09587,Kalkulator Casio,Artlinez,175000,4,700000,70000,630000,24620,654620
TX-007722,2043-02-21 09:53,C09588,Penggaris 30cm,Notivo,5000,5,25000,0,25000,62653,87653
TX-007723,2043-02-22 09:53,C09589,Penghapus kecil,Draftex,3000,5,15000,0,15000,49768,64768
TX-007724,2043-02-23 09:53,C09590,Spidol Snowman,Prograph,11000,3,33000,0,33000,0,33000
TX-007725,2043-02-24 09:53,C09591,Buku Tulis Sidu 38L,Markify,4500,1,4500,0,4500,35297,39797
TX-007726,2043-02-25 09:53,C09592,Map A4,Flowline,7000,2,14000,1680,12320,67800,80120
TX-007727,2043-02-26 09:53,C09593,Buku Tulis Sidu 38L,Officeo,4500,1,4500,450,4050,0,4050
TX-007728,2043-02-27 09:53,C09594,Paper Clip Joyko,Inkspire,7000,4,28000,0,28000,19456,47456
TX-007729,2043-02-28 09:53,C09595,Map A4,Artlinez,7000,1,7000,0,7000,42614,49614
TX-007730,2043-03-01 09:53,C09596,Penghapus kecil,Markify,3000,2,6000,0,6000,34526,40526
TX-007731,2043-03-02 09:53,C09597,Pulpen Pilot 0.5,Graphen,12000,3,36000,2520,33480,15556,49036
TX-007732,2043-03-03 09:53,C09598,Amplop Putih,Mepen,1200,1,1200,0,1200,50759,51959
TX-007733,2043-03-04 09:53,C09599,Amplop Coklat F4,Lumo,2200,3,6600,462,6138,0,6138
TX-007734,2043-03-05 09:53,C09600,Buku Tulis Sidu 38L,Draftex,4500,1,4500,0,4500,35112,39612
TX-007735,2043-03-06 09:53,C09601,Stabilo Highlighter,Draftex,15000,5,75000,3750,71250,19590,90840
TX-007736,2043-03-07 09:53,C09602,Amplop Coklat F4,Lumo,2200,5,11000,550,10450,6735,17185
TX-007737,2043-03-08 09:53,C09603,Kalkulator Casio,Scriba,175000,5,875000,43750,831250,37584,868834
TX-007738,2043-03-09 09:53,C09604,Cutter kecil,Inkspire,10000,3,30000,2100,27900,24309,52209
TX-007739,2043-03-10 09:53,C09605,Kalkulator Casio,Draftex,175000,3,525000,0,525000,38092,563092
TX-007740,2043-03-11 09:53,C09606,Amplop Coklat F4,Writex,2200,4,8800,616,8184,32957,41141
TX-007741,2043-03-12 09:53,C09607,Amplop Coklat F4,Lumo,2200,4,8800,0,8800,62244,71044
TX-007742,2043-03-13 09:53,C09608,Penggaris 30cm,Inkspire,5000,1,5000,0,5000,20632,25632
TX-007743,2043-03-14 09:53,C09609,Amplop Putih,Scriba,1200,2,2400,0,2400,39099,41499
TX-007744,2043-03-15 09:53,C09610,Binder A5,Statvio,28000,4,112000,7840,104160,67436,171596
TX-007745,2043-03-16 09:53,C09611,Binder A5,NexWrite,28000,5,140000,25200,114800,65141,179941
TX-007746,2043-03-17 09:53,C09612,Binder A5,Flowline,28000,5,140000,0,140000,0,140000
TX-007747,2043-03-18 09:53,C09613,Stabilo Highlighter,Flowline,15000,4,60000,0,60000,35125,95125
TX-007748,2043-03-19 09:53,C09614,Amplop Coklat F4,Markify,2200,4,8800,0,8800,0,8800
TX-007749,2043-03-20 09:53,C09615,Map A4,Inklite,7000,2,14000,0,14000,18812,32812
TX-007750,2043-03-21 09:53,C09616,Cutter kecil,Pensta,10000,2,20000,4000,16000,31181,47181
TX-007751,2043-03-22 09:53,C09617,Penghapus kecil,Statvio,3000,3,9000,900,8100,29328,37428
TX-007752,2043-03-23 09:53,C09618,Amplop Putih,Statvio,1200,2,2400,0,2400,31430,33830
TX-007753,2043-03-24 09:53,C09619,Spidol Snowman,Pentagio,11000,1,11000,550,10450,34475,44925
TX-007754,2043-03-25 09:53,C09620,Penghapus kecil,Scriba,3000,2,6000,0,6000,51400,57400
TX-007755,2043-03-26 09:53,C09621,Paper Clip Joyko,DraftLab,7000,5,35000,0,35000,36607,71607
TX-007756,2043-03-27 09:53,C09622,Buku Tulis Sidu 38L,Draftex,4500,3,13500,0,13500,39251,52751
TX-007757,2043-03-28 09:53,C09623,Amplop Putih,Notivo,1200,2,2400,168,2232,38446,40678
TX-007758,2043-03-29 09:53,C09624,Amplop Coklat F4,Pentagio,2200,1,2200,110,2090,0,2090
TX-007759,2043-03-30 09:53,C09625,Kertas HVS A4 70gsm 500lbr,Vectro,62000,3,186000,9300,176700,0,176700
TX-007760,2043-03-31 09:53,C09626,Amplop Coklat F4,Mepen,2200,4,8800,0,8800,18369,27169
TX-007761,2043-04-01 09:53,C09627,Stabilo Highlighter,Lumo,15000,4,60000,4200,55800,37017,92817
TX-007762,2043-04-02 09:53,C09628,Binder A5,Inklite,28000,3,84000,0,84000,45343,129343
TX-007763,2043-04-03 09:53,C09629,Glue Stick UHU,Papermark,12000,4,48000,0,48000,0,48000
TX-007764,2043-04-04 09:53,C09630,Binder A5,Statvio,28000,3,84000,12600,71400,46295,117695
TX-007765,2043-04-05 09:53,C09631,Kertas HVS A4 70gsm 500lbr,Artlinez,62000,5,310000,0,310000,63775,373775
TX-007766,2043-04-06 09:53,C09632,Map A4,Vectro,7000,5,35000,7000,28000,31474,59474
TX-007767,2043-04-07 09:53,C09633,Paper Clip Joyko,Quillo,7000,3,21000,0,21000,21405,42405
TX-007768,2043-04-08 09:53,C09634,Stabilo Highlighter,Quillo,15000,2,30000,4500,25500,6633,32133
TX-007769,2043-04-09 09:53,C09635,Binder A5,Quillo,28000,4,112000,0,112000,43665,155665
TX-007770,2043-04-10 09:53,C09636,Pensil 2B,Quillo,5000,4,20000,0,20000,25120,45120
TX-007771,2043-04-11 09:53,C09637,Pensil 2B,Notivo,5000,5,25000,0,25000,27536,52536
TX-007772,2043-04-12 09:53,C09638,Stabilo Highlighter,DraftLab,15000,2,30000,0,30000,51336,81336
TX-007773,2043-04-13 09:53,C09639,Glue Stick UHU,Quillo,12000,3,36000,0,36000,6937,42937
TX-007774,2043-04-14 09:53,C09640,Stabilo Highlighter,Officeo,15000,5,75000,0,75000,35456,110456
TX-007775,2043-04-15 09:53,C09641,Penghapus kecil,Pensta,3000,5,15000,0,15000,24735,39735
TX-007776,2043-04-16 09:53,C09642,Cutter kecil,Lumora,10000,5,50000,2500,47500,28894,76394
TX-007777,2043-04-17 09:53,C09643,Paper Clip Joyko,Lumora,7000,2,14000,0,14000,49352,63352
TX-007778,2043-04-18 09:53,C09644,Map A4,Pentagio,7000,4,28000,0,28000,5287,33287
TX-007779,2043-04-19 09:53,C09645,Glue Stick UHU,Artlinez,12000,1,12000,600,11400,32259,43659
TX-007780,2043-04-20 09:53,C09646,Cutter kecil,NexWrite,10000,4,40000,0,40000,44050,84050
TX-007781,2043-04-21 09:53,C09647,Cutter kecil,Quillo,10000,3,30000,0,30000,41864,71864
TX-007782,2043-04-22 09:53,C09648,Kalkulator Casio,Graphen,175000,4,700000,0,700000,0,700000
TX-007783,2043-04-23 09:53,C09649,Buku Tulis Sidu 38L,Papirus,4500,4,18000,0,18000,0,18000
TX-007784,2043-04-24 09:53,C09650,Cutter kecil,Writex,10000,4,40000,0,40000,0,40000
TX-007785,2043-04-25 09:53,C09651,Penggaris 30cm,Vectro,5000,2,10000,2500,7500,45385,52885
TX-007786,2043-04-26 09:53,C09652,Buku Tulis Sidu 38L,Inkspire,4500,3,13500,2700,10800,34891,45691
TX-007787,2043-04-27 09:53,C09653,Binder A5,Markify,28000,1,28000,0,28000,30140,58140
TX-007788,2043-04-28 09:53,C09654,Kalkulator Casio,Notivo,175000,1,175000,12250,162750,52719,215469
TX-007789,2043-04-29 09:53,C09655,Amplop Coklat F4,Pensta,2200,3,6600,0,6600,0,6600
TX-007790,2043-04-30 09:53,C09656,Stabilo Highlighter,Writex,15000,5,75000,0,75000,35202,110202
TX-007791,2043-05-01 09:53,C09657,Kalkulator Casio,Draftex,175000,1,175000,0,175000,0,175000
TX-007792,2043-05-02 09:53,C09658,Spidol Snowman,DraftLab,11000,3,33000,2310,30690,27940,58630
TX-007793,2043-05-03 09:53,C09659,Pensil 2B,Quillo,5000,2,10000,1800,8200,61213,69413
TX-007794,2043-05-04 09:53,C09660,Glue Stick UHU,DraftLab,12000,3,36000,3600,32400,17839,50239
TX-007795,2043-05-05 09:53,C09661,Glue Stick UHU,Artlinez,12000,3,36000,0,36000,0,36000
TX-007796,2043-05-06 09:53,C09662,Buku Tulis Sidu 38L,Draftex,4500,2,9000,1620,7380,22326,29706
TX-007797,2043-05-07 09:53,C09663,Amplop Coklat F4,Draftex,2200,3,6600,462,6138,57412,63550
TX-007798,2043-05-08 09:53,C09664,Pensil 2B,Mepen,5000,2,10000,2000,8000,6494,14494
TX-007799,2043-05-09 09:53,C09665,Kertas HVS A4 70gsm 500lbr,Pensta,62000,1,62000,0,62000,43317,105317
TX-007800,2043-05-10 09:53,C09666,Kalkulator Casio,Prograph,175000,4,700000,0,700000,18194,718194
TX-007801,2043-05-11 09:53,C09667,Amplop Putih,Graphen,1200,3,3600,0,3600,43801,47401
TX-007802,2043-05-12 09:53,C09668,Map A4,Officeo,7000,2,14000,2100,11900,19844,31744
TX-007803,2043-05-13 09:53,C09669,Amplop Putih,Inkspire,1200,3,3600,0,3600,0,3600
TX-007804,2043-05-14 09:53,C09670,Glue Stick UHU,Pensta,12000,1,12000,0,12000,0,12000
TX-007805,2043-05-15 09:53,C09671,Kertas HVS A4 70gsm 500lbr,Prograph,62000,5,310000,0,310000,30585,340585
TX-007806,2043-05-16 09:53,C09672,Kertas HVS A4 70gsm 500lbr,Officeo,62000,1,62000,0,62000,0,62000
TX-007807,2043-05-17 09:53,C09673,Amplop Putih,Inklite,1200,4,4800,960,3840,31453,35293
TX-007808,2043-05-18 09:53,C09674,Amplop Coklat F4,Mepen,2200,4,8800,880,7920,0,7920
TX-007809,2043-05-19 09:53,C09675,Spidol Snowman,Draftex,11000,1,11000,0,11000,46783,57783
TX-007810,2043-05-20 09:53,C09676,Buku Tulis Sidu 38L,Prograph,4500,1,4500,225,4275,19436,23711
TX-007811,2043-05-21 09:53,C09677,Buku Tulis Sidu 38L,Pensta,4500,4,18000,0,18000,19801,37801
TX-007812,2043-05-22 09:53,C09678,Buku Tulis Sidu 38L,Prograph,4500,2,9000,630,8370,0,8370
TX-007813,2043-05-23 09:53,C09679,Binder A5,Flowline,28000,4,112000,0,112000,34959,146959
TX-007814,2043-05-24 09:53,C09680,Amplop Putih,Officeo,1200,2,2400,0,2400,0,2400
TX-007815,2043-05-25 09:53,C09681,Buku Tulis Sidu 38L,Inklite,4500,4,18000,2160,15840,17486,33326
TX-007816,2043-05-26 09:53,C09682,Cutter kecil,Markify,10000,3,30000,0,30000,69323,99323
TX-007817,2043-05-27 09:53,C09683,Binder A5,Artlinez,28000,3,84000,16800,67200,6887,74087
TX-007818,2043-05-28 09:53,C09684,Kalkulator Casio,Notivo,175000,3,525000,0,525000,55509,580509
TX-007819,2043-05-29 09:53,C09685,Paper Clip Joyko,Markify,7000,2,14000,700,13300,35803,49103
TX-007820,2043-05-30 09:53,C09686,Kertas HVS A4 70gsm 500lbr,Mepen,62000,2,124000,12400,111600,45241,156841
TX-007821,2043-05-31 09:53,C09687,Cutter kecil,Lumo,10000,3,30000,1500,28500,0,28500
TX-007822,2043-06-01 09:53,C09688,Stabilo Highlighter,Lumo,15000,3,45000,0,45000,32755,77755
TX-007823,2043-06-02 09:53,C09689,Paper Clip Joyko,Scriba,7000,3,21000,2100,18900,58164,77064
TX-007824,2043-06-03 09:53,C09690,Pensil 2B,Inkspire,5000,2,10000,0,10000,27316,37316
TX-007825,2043-06-04 09:53,C09691,Paper Clip Joyko,Graphen,7000,2,14000,980,13020,55970,68990
TX-007826,2043-06-05 09:53,C09692,Cutter kecil,Officeo,10000,2,20000,0,20000,17182,37182
TX-007827,2043-06-06 09:53,C09693,Pulpen Pilot 0.5,Statvio,12000,3,36000,0,36000,48397,84397
TX-007828,2043-06-07 09:53,C09694,Paper Clip Joyko,Papermark,7000,3,21000,4200,16800,31050,47850
TX-007829,2043-06-08 09:53,C09695,Glue Stick UHU,Lumora,12000,1,12000,0,12000,30594,42594
TX-007830,2043-06-09 09:53,C09696,Amplop Putih,NexWrite,1200,1,1200,0,1200,0,1200
TX-007831,2043-06-10 09:53,C09697,Pulpen Pilot 0.5,Scriba,12000,4,48000,4800,43200,55138,98338
TX-007832,2043-06-11 09:53,C09698,Pulpen Pilot 0.5,Mepen,12000,2,24000,0,24000,0,24000
TX-007833,2043-06-12 09:53,C09699,Buku Tulis Sidu 38L,Papirus,4500,3,13500,0,13500,6001,19501
TX-007834,2043-06-13 09:53,C09700,Pulpen Pilot 0.5,Flowline,12000,1,12000,0,12000,43157,55157
TX-007835,2043-06-14 09:53,C09701,Penghapus kecil,Markify,3000,3,9000,0,9000,0,9000
TX-007836,2043-06-15 09:53,C09702,Paper Clip Joyko,Papermark,7000,1,7000,0,7000,29154,36154
TX-007837,2043-06-16 09:53,C09703,Penggaris 30cm,Lumo,5000,4,20000,2000,18000,39877,57877
TX-007838,2043-06-17 09:53,C09704,Stabilo Highlighter,Lumora,15000,5,75000,15000,60000,56934,116934
TX-007839,2043-06-18 09:53,C09705,Cutter kecil,Markify,10000,2,20000,0,20000,16482,36482
TX-007840,2043-06-19 09:53,C09706,Paper Clip Joyko,Scriba,7000,1,7000,0,7000,0,7000
TX-007841,2043-06-20 09:53,C09707,Amplop Coklat F4,Statvio,2200,2,4400,0,4400,49361,53761
TX-007842,2043-06-21 09:53,C09708,Cutter kecil,Pentagio,10000,5,50000,0,50000,58615,108615
TX-007843,2043-06-22 09:53,C09709,Pensil 2B,Vectro,5000,1,5000,0,5000,0,5000
TX-007844,2043-06-23 09:53,C09710,Pensil 2B,Lumo,5000,1,5000,350,4650,17518,22168
TX-007845,2043-06-24 09:53,C09711,Penggaris 30cm,Mepen,5000,5,25000,0,25000,50606,75606
TX-007846,2043-06-25 09:53,C09712,Penghapus kecil,Statvio,3000,5,15000,1500,13500,38222,51722
TX-007847,2043-06-26 09:53,C09713,Amplop Coklat F4,Markify,2200,3,6600,462,6138,24506,30644
TX-007848,2043-06-27 09:53,C09714,Spidol Snowman,Notivo,11000,5,55000,3850,51150,50168,101318
TX-007849,2043-06-28 09:53,C09715,Buku Tulis Sidu 38L,NexWrite,4500,5,22500,0,22500,26672,49172
TX-007850,2043-06-29 09:53,C09716,Amplop Coklat F4,Flowline,2200,1,2200,0,2200,0,2200
TX-007851,2043-06-30 09:53,C09717,Buku Tulis Sidu 38L,Markify,4500,3,13500,0,13500,0,13500
TX-007852,2043-07-01 09:53,C09718,Spidol Snowman,Notivo,11000,3,33000,4950,28050,7320,35370
TX-007853,2043-07-02 09:53,C09719,Binder A5,Mepen,28000,3,84000,21000,63000,28467,91467
TX-007854,2043-07-03 09:53,C09720,Penggaris 30cm,NexWrite,5000,3,15000,0,15000,18128,33128
TX-007855,2043-07-04 09:53,C09721,Glue Stick UHU,Vectro,12000,3,36000,0,36000,38126,74126
TX-007856,2043-07-05 09:53,C09722,Penghapus kecil,Papermark,3000,1,3000,210,2790,25426,28216
TX-007857,2043-07-06 09:53,C09723,Pulpen Pilot 0.5,Inklite,12000,1,12000,0,12000,69601,81601
TX-007858,2043-07-07 09:53,C09724,Map A4,Papermark,7000,5,35000,2450,32550,0,32550
TX-007859,2043-07-08 09:53,C09725,Amplop Coklat F4,Flowline,2200,1,2200,154,2046,7482,9528
TX-007860,2043-07-09 09:53,C09726,Stabilo Highlighter,Pentagio,15000,3,45000,11250,33750,33326,67076
TX-007861,2043-07-10 09:53,C09727,Binder A5,Papirus,28000,2,56000,0,56000,22504,78504
TX-007862,2043-07-11 09:53,C09728,Glue Stick UHU,Quillo,12000,3,36000,0,36000,60402,96402
TX-007863,2043-07-12 09:53,C09729,Buku Tulis Sidu 38L,Scriba,4500,4,18000,0,18000,25907,43907
TX-007864,2043-07-13 09:53,C09730,Binder A5,Mepen,28000,1,28000,1960,26040,45009,71049
TX-007865,2043-07-14 09:53,C09731,Paper Clip Joyko,Notivo,7000,2,14000,0,14000,30226,44226
TX-007866,2043-07-15 09:53,C09732,Amplop Coklat F4,Draftex,2200,1,2200,0,2200,66544,68744
TX-007867,2043-07-16 09:53,C09733,Amplop Putih,NexWrite,1200,1,1200,0,1200,65040,66240
TX-007868,2043-07-17 09:53,C09734,Map A4,Statvio,7000,3,21000,0,21000,35801,56801
TX-007869,2043-07-18 09:53,C09735,Pulpen Pilot 0.5,Artlinez,12000,5,60000,7200,52800,46661,99461
TX-007870,2043-07-19 09:53,C09736,Stabilo Highlighter,Graphen,15000,5,75000,0,75000,46471,121471
TX-007871,2043-07-20 09:53,C09737,Map A4,Papermark,7000,3,21000,1470,19530,69773,89303
TX-007872,2043-07-21 09:53,C09738,Paper Clip Joyko,Scriba,7000,2,14000,0,14000,62207,76207
TX-007873,2043-07-22 09:53,C09739,Cutter kecil,Graphen,10000,2,20000,0,20000,34493,54493
TX-007874,2043-07-23 09:53,C09740,Amplop Putih,Pensta,1200,2,2400,120,2280,66042,68322
TX-007875,2043-07-24 09:53,C09741,Map A4,DraftLab,7000,1,7000,0,7000,43624,50624
TX-007876,2043-07-25 09:53,C09742,Penggaris 30cm,Statvio,5000,1,5000,0,5000,19958,24958
TX-007877,2043-07-26 09:53,C09743,Pensil 2B,Flowline,5000,5,25000,0,25000,28073,53073
TX-007878,2043-07-27 09:53,C09744,Pensil 2B,Lumora,5000,2,10000,2500,7500,0,7500
TX-007879,2043-07-28 09:53,C09745,Penggaris 30cm,Papirus,5000,1,5000,250,4750,0,4750
TX-007880,2043-07-29 09:53,C09746,Penggaris 30cm,Flowline,5000,5,25000,0,25000,49416,74416
TX-007881,2043-07-30 09:53,C09747,Spidol Snowman,Flowline,11000,1,11000,0,11000,5787,16787
TX-007882,2043-07-31 09:53,C09748,Map A4,Pentagio,7000,1,7000,0,7000,39466,46466
TX-007883,2043-08-01 09:53,C09749,Amplop Putih,Papermark,1200,3,3600,180,3420,57431,60851
TX-007884,2043-08-02 09:53,C09750,Penghapus kecil,NexWrite,3000,2,6000,0,6000,20246,26246
TX-007885,2043-08-03 09:53,C09751,Stabilo Highlighter,Writex,15000,5,75000,3750,71250,56183,127433
TX-007886,2043-08-04 09:53,C09752,Buku Tulis Sidu 38L,Writex,4500,3,13500,0,13500,39793,53293
TX-007887,2043-08-05 09:53,C09753,Kalkulator Casio,Lumora,175000,2,350000,0,350000,7749,357749
TX-007888,2043-08-06 09:53,C09754,Penggaris 30cm,Officeo,5000,1,5000,0,5000,8371,13371
TX-007889,2043-08-07 09:53,C09755,Kalkulator Casio,Inkspire,175000,1,175000,31500,143500,30116,173616
TX-007890,2043-08-08 09:53,C09756,Penggaris 30cm,Notivo,5000,4,20000,2400,17600,58385,75985
TX-007891,2043-08-09 09:53,C09757,Spidol Snowman,Pentagio,11000,1,11000,550,10450,37559,48009
TX-007892,2043-08-10 09:53,C09758,Buku Tulis Sidu 38L,Papermark,4500,4,18000,0,18000,22321,40321
TX-007893,2043-08-11 09:53,C09759,Glue Stick UHU,Markify,12000,4,48000,0,48000,53274,101274
TX-007894,2043-08-12 09:53,C09760,Binder A5,Quillo,28000,4,112000,11200,100800,0,100800
TX-007895,2043-08-13 09:53,C09761,Amplop Coklat F4,Draftex,2200,2,4400,440,3960,39268,43228
TX-007896,2043-08-14 09:53,C09762,Binder A5,Vectro,28000,2,56000,0,56000,0,56000
TX-007897,2043-08-15 09:53,C09763,Paper Clip Joyko,Artlinez,7000,3,21000,1050,19950,62326,82276
