ID_Transaction,Status Order
TX-007616,Pending
TX-007617,Completed
TX-007618,Completed
TX-007619,Pending
TX-007620,Completed
TX-007621,Completed
TX-007622,Completed
TX-007623,Canceled
TX-007624,Completed
TX-007625,Completed
TX-007626,Pending
TX-007627,Pending
TX-007628,Completed
TX-007629,Completed
TX-007630,Pending
TX-007631,Completed
TX-007632,Completed
TX-007633,Return
TX-007634,Canceled
TX-007635,Completed
TX-007636,Completed
TX-007637,Completed
TX-007638,Completed
TX-007639,Pending
TX-007640,Completed
TX-007641,Completed
TX-007642,Canceled
TX-007643,Completed
TX-007644,Completed
TX-007645,Completed
TX-007646,Pending
TX-007647,Completed
TX-007648,Completed
TX-007649,Completed
TX-007650,Completed
TX-007651,Completed
TX-007652,Pending
TX-007653,Completed
TX-007654,Completed
TX-007655,Completed
TX-007656,Completed
TX-007657,Completed
TX-007658,Canceled
TX-007659,Completed
TX-007660,Completed
TX-007661,Completed
TX-007662,Completed
TX-007663,Completed
TX-007664,Completed
TX-007665,Pending
TX-007666,Completed
TX-007667,Pending
TX-007668,Return
TX-007669,Completed
TX-007670,Completed
TX-007671,Pending
TX-007672,Completed
TX-007673,Completed
TX-007674,Completed
TX-007675,Completed
TX-007676,Completed
TX-007677,Completed
TX-007678,Completed
TX-007679,Completed
TX-007680,Completed
TX-007681,Completed
TX-007682,Completed
TX-007683,Completed
TX-007684,Completed
TX-007685,Pending
TX-007686,Completed
TX-007687,Completed
TX-007688,Completed
TX-007689,Completed
TX-007690,Canceled
TX-007691,Completed
TX-007692,Completed
TX-007693,Completed
TX-007694,Completed
TX-007695,Completed
TX-007696,Completed
TX-007697,Completed
TX-007698,Return
TX-007699,Return
TX-007700,Pending
TX-007701,Completed
TX-007702,Completed
TX-007703,Pending
TX-007704,Completed
TX-007705,Completed
TX-007706,Completed
TX-007707,Completed
TX-007708,Completed
TX-007709,Completed
TX-007710,Completed
TX-007711,Completed
TX-007712,Completed
TX-007713,Completed
TX-007714,Completed
TX-007715,Completed
TX-007716,Completed
TX-007717,Completed
TX-007718,Completed
TX-007719,Completed
TX-007720,Completed
TX-007721,Completed
TX-007722,Completed
TX-007723,Pending
TX-007724,Pending
TX-007725,Pending
TX-007726,Completed
TX-007727,Pending
TX-007728,Completed
TX-007729,Completed
TX-007730,Canceled
TX-007731,Pending
TX-007732,Completed
TX-007733,Completed
TX-007734,Completed
TX-007735,Pending
TX-007736,Canceled
TX-007737,Completed
TX-007738,Completed
TX-007739,Completed
TX-007740,Completed
TX-007741,Completed
TX-007742,Pending
TX-007743,Pending
TX-007744,Pending
TX-007745,Completed
TX-007746,Completed
TX-007747,Completed
TX-007748,Completed
TX-007749,Completed
TX-007750,Completed
TX-007751,Completed
TX-007752,Completed
TX-007753,Completed
TX-007754,Completed
TX-007755,Canceled
TX-007756,Completed
TX-007757,Completed
TX-007758,Completed
TX-007759,Completed
TX-007760,Completed
TX-007761,Completed
TX-007762,Canceled
TX-007763,Canceled
TX-007764,Pending
TX-007765,Completed
TX-007766,Completed
TX-007767,Pending
TX-007768,Completed
TX-007769,Completed
TX-007770,Canceled
TX-007771,Completed
TX-007772,Completed
TX-007773,Completed
TX-007774,Completed
TX-007775,Completed
TX-007776,Canceled
TX-007777,Completed
TX-007778,Completed
TX-007779,Return
TX-007780,Return
TX-007781,Return
TX-007782,Return
TX-007783,Completed
TX-007784,Completed
TX-007785,Completed
TX-007786,Completed
TX-007787,Completed
TX-007788,Return
TX-007789,Completed
TX-007790,Pending
TX-007791,Completed
TX-007792,Completed
TX-007793,Completed
TX-007794,Completed
TX-007795,Completed
TX-007796,Completed
TX-007797,Completed
TX-007798,Completed
TX-007799,Completed
TX-007800,Completed
TX-007801,Completed
TX-007802,Completed
TX-007803,Completed
TX-007804,Completed
TX-007805,Completed
TX-007806,Completed
TX-007807,Pending
TX-007808,Completed
TX-007809,Return
TX-007810,Pending
TX-007811,Completed
TX-007812,Return
TX-007813,Completed
TX-007814,Return
TX-007815,Completed
TX-007816,Completed
TX-007817,Completed
TX-007818,Completed
TX-007819,Pending
TX-007820,Completed
TX-007821,Completed
TX-007822,Completed
TX-007823,Canceled
TX-007824,Completed
TX-007825,Canceled
TX-007826,Canceled
TX-007827,Pending
TX-007828,Completed
TX-007829,Completed
TX-007830,Pending
TX-007831,Completed
TX-007832,Canceled
TX-007833,Pending
TX-007834,Return
TX-007835,Return
TX-007836,Pending
TX-007837,Completed
TX-007838,Pending
TX-007839,Completed
TX-007840,Return
TX-007841,Pending
TX-007842,Canceled
TX-007843,Canceled
TX-007844,Canceled
TX-007845,Completed
TX-007846,Completed
TX-007847,Pending
TX-007848,Completed
TX-007849,Completed
TX-007850,Completed
TX-007851,Completed
TX-007852,Completed
TX-007853,Completed
TX-007854,Completed
TX-007855,Completed
TX-007856,Pending
TX-007857,Completed
TX-007858,Completed
TX-007859,Pending
TX-007860,Completed
TX-007861,Canceled
TX-007862,Return
TX-007863,Completed
TX-007864,Completed
TX-007865,Canceled
TX-007866,Completed
TX-007867,Pending
TX-007868,Completed
TX-007869,Completed
TX-007870,Completed
TX-007871,Completed
TX-007872,Completed
TX-007873,Completed
TX-007874,Completed
TX-007875,Canceled
TX-007876,Pending
TX-007877,Pending
TX-007878,Canceled
TX-007879,Canceled
TX-007880,Completed
TX-007881,Completed
TX-007882,Completed
TX-007883,Completed
TX-007884,Return
TX-007885,Completed
TX-007886,Completed
TX-007887,Return
TX-007888,Completed
TX-007889,Canceled
TX-007890,Completed
TX-007891,Completed
TX-007892,Completed
TX-007893,Canceled
TX-007894,Completed
TX-007895,Pending
TX-007896,Completed
TX-007897,Completed
TX-007898,Completed
TX-007899,Pending
TX-007900,Completed
TX-007901,Completed
TX-007902,Completed
TX-007903,Completed
TX-007904,Completed
TX-007905,Completed
TX-007906,Pending
TX-007907,Completed
TX-007908,Completed
TX-007909,Completed
TX-007910,Canceled
TX-007911,Completed
TX-007912,Completed
TX-007913,Completed
TX-007914,Completed
TX-007915,Completed
TX-007916,Return
TX-007917,Completed
TX-007918,Completed
TX-007919,Return
TX-007920,Completed
TX-007921,Canceled
TX-007922,Completed
TX-007923,Completed
TX-007924,Completed
TX-007925,Completed
TX-007926,Canceled
TX-007927,Canceled
TX-007928,Completed
TX-007929,Pending
TX-007930,Completed
TX-007931,Pending
TX-007932,Completed
TX-007933,Completed
TX-007934,Pending
TX-007935,Pending
TX-007936,Completed
TX-007937,Completed
TX-007938,Completed
TX-007939,Completed
TX-007940,Pending
TX-007941,Canceled
TX-007942,Completed
TX-007943,Completed
TX-007944,Canceled
TX-007945,Completed
TX-007946,Completed
TX-007947,Completed
TX-007948,Completed
TX-007949,Pending
TX-007950,Completed
TX-007951,Pending
TX-007952,Completed
TX-007953,Completed
TX-007954,Return
TX-007955,Completed
TX-007956,Completed
TX-007957,Completed
TX-007958,Completed
TX-007959,Completed
TX-007960,Completed
TX-007961,Return
TX-007962,Completed
TX-007963,Return
TX-007964,Return
TX-007965,Return
TX-007966,Return
TX-007967,Completed
TX-007968,Completed
TX-007969,Completed
TX-007970,Completed
TX-007971,Completed
TX-007972,Pending
TX-007973,Pending
TX-007974,Completed
TX-007975,Pending
TX-007976,Return
TX-007977,Completed
TX-007978,Completed
TX-007979,Completed
TX-007980,Completed
TX-007981,Canceled
TX-007982,Completed
TX-007983,Completed
TX-007984,Completed
TX-007985,Completed
TX-007986,Completed
TX-007987,Completed
TX-007988,Pending
TX-007989,Canceled
TX-007990,Completed
TX-007991,Completed
TX-007992,Canceled
TX-007993,Completed
TX-007994,Completed
TX-007995,Completed
TX-007996,Completed
TX-007997,Completed
TX-007998,Completed
TX-007999,Pending
TX-008000,Completed
TX-008001,Completed
TX-008002,Completed
TX-008003,Completed
TX-008004,Completed
TX-008005,Completed
TX-008006,Canceled
TX-008007,Completed
TX-008008,Completed
TX-008009,Pending
TX-008010,Completed
TX-008011,Return
TX-008012,Completed
TX-008013,Return
TX-008014,Completed
TX-008015,Completed
TX-008016,Pending
TX-008017,Pending
TX-008018,Pending
TX-008019,Pending
TX-008020,Pending
TX-008021,Completed
TX-008022,Completed
TX-008023,Completed
TX-008024,Return
TX-008025,Pending
TX-008026,Completed
TX-008027,Completed
TX-008028,Completed
TX-008029,Pending
TX-008030,Pending
TX-008031,Pending
TX-008032,Completed
TX-008033,Completed
TX-008034,Completed
TX-008035,Completed
TX-008036,Completed
TX-008037,Pending
TX-008038,Completed
TX-008039,Completed
TX-008040,Completed
TX-008041,Pending
TX-008042,Completed
TX-008043,Canceled
TX-008044,Completed
TX-008045,Completed
TX-008046,Completed
TX-008047,Completed
TX-008048,Completed
TX-008049,Completed
TX-008050,Completed
TX-008051,Completed
TX-008052,Canceled
TX-008053,Return
TX-008054,Completed
TX-008055,Completed
TX-008056,Completed
TX-008057,Completed
TX-008058,Pending
TX-008059,Completed
TX-008060,Completed
TX-008061,Completed
TX-008062,Completed
TX-008063,Pending
TX-008064,Completed
TX-008065,Canceled
TX-008066,Canceled
TX-008067,Pending
TX-008068,Completed
TX-008069,Canceled
TX-008070,Pending
TX-008071,Canceled
TX-008072,Completed
TX-008073,Pending
TX-008074,Pending
TX-008075,Pending
TX-008076,Completed
TX-008077,Pending
TX-008078,Completed
TX-008079,Completed
TX-008080,Completed
TX-008081,Completed
TX-008082,Pending
TX-008083,Completed
TX-008084,Completed
TX-008085,Completed
TX-008086,Completed
TX-008087,Completed
TX-008088,Completed
TX-008089,Completed
TX-008090,Return
TX-008091,Completed
TX-008092,Completed
TX-008093,Completed
TX-008094,Completed
TX-008095,Completed
TX-008096,Completed
TX-008097,Pending
TX-008098,Pending
TX-008099,Completed
TX-008100,Completed
TX-008101,Completed
TX-008102,Return
TX-008103,Return
TX-008104,Return
TX-008105,Pending
TX-008106,Canceled
TX-008107,Pending
TX-008108,Completed
TX-008109,Completed
TX-008110,Completed
TX-008111,Pending
TX-008112,Completed
TX-008113,Completed
TX-008114,Completed
TX-008115,Completed
TX-008116,Completed
TX-008117,Completed
TX-008118,Return
TX-008119,Completed
TX-008120,Completed
TX-008121,Pending
TX-008122,Completed
TX-008123,Return
TX-008124,Completed
TX-008125,Completed
TX-008126,Completed
TX-008127,Completed
TX-008128,Completed
TX-008129,Completed
TX-008130,Completed
TX-008131,Completed
TX-008132,Completed
TX-008133,Completed
TX-008134,Completed
TX-008135,Completed
TX-008136,Pending
TX-008137,Completed
TX-008138,Completed
TX-008139,Completed
TX-008140,Completed
TX-008141,Completed
TX-008142,Completed
TX-008143,Completed
TX-008144,Completed
TX-008145,Completed
TX-008146,Completed
TX-008147,Completed
TX-008148,Completed
TX-008149,Completed
TX-008150,Canceled
TX-008151,Completed
TX-008152,Pending
TX-008153,Completed
TX-008154,Pending
TX-008155,Pending
TX-008156,Canceled
TX-008157,Completed
TX-008158,Completed
TX-008159,Completed
TX-008160,Pending
TX-008161,Completed
TX-008162,Completed
TX-008163,Completed
TX-008164,Return
TX-008165,Completed
TX-008166,Completed
TX-008167,Completed
TX-008168,Completed
TX-008169,Completed
TX-008170,Completed
TX-008171,Completed
TX-008172,Completed
TX-008173,Completed
TX-008174,Completed
TX-008175,Completed
TX-008176,Pending
TX-008177,Completed
TX-008178,Completed
TX-008179,Completed
TX-008180,Completed
TX-008181,Completed
TX-008182,Completed
TX-008183,Completed
TX-008184,Completed
TX-008185,Completed
TX-008186,Completed
TX-008187,Completed
TX-008188,Completed
TX-008189,Completed
TX-008190,Completed
TX-008191,Canceled
TX-008192,Canceled
TX-008193,Return
TX-008194,Completed
TX-008195,Pending
TX-008196,Completed
TX-008197,Completed
TX-008198,Pending
TX-008199,Pending
TX-008200,Completed
TX-008201,Completed
TX-008202,Completed
TX-008203,Completed
TX-008204,Completed
TX-008205,Pending
TX-008206,Completed
TX-008207,Completed
TX-008208,Completed
TX-008209,Completed
TX-008210,Completed
TX-008211,Completed
TX-008212,Completed
TX-008213,Completed
TX-008214,Completed
TX-008215,Pending
TX-008216,Return
TX-008217,Completed
TX-008218,Pending
TX-008219,Canceled
TX-008220,Completed
TX-008221,Pending
TX-008222,Completed
TX-008223,Pending
TX-008224,Canceled
TX-008225,Pending
TX-008226,Pending
TX-008227,Pending
TX-008228,Completed
TX-008229,Pending
TX-008230,Completed
TX-008231,Pending
TX-008232,Completed
TX-008233,Completed
TX-008234,Completed
TX-008235,Return
TX-008236,Canceled
TX-008237,Return
TX-008238,Completed
TX-008239,Completed
TX-008240,Return
TX-008241,Completed
TX-008242,Completed
TX-008243,Completed
TX-008244,Completed
TX-008245,Completed
TX-008246,Pending
TX-008247,Completed
TX-008248,Canceled
TX-008249,Pending
TX-008250,Pending
TX-008251,Completed
TX-008252,Pending
TX-008253,Completed
TX-008254,Completed
TX-008255,Completed
TX-008256,Pending
TX-008257,Completed
TX-008258,Completed
TX-008259,Completed
TX-008260,Pending
TX-008261,Completed
TX-008262,Completed
TX-008263,Completed
TX-008264,Completed
TX-008265,Completed
TX-008266,Completed
TX-008267,Completed
TX-008268,Completed
TX-008269,Completed
TX-008270,Completed
TX-008271,Completed
TX-008272,Completed
TX-008273,Completed
TX-008274,Completed
TX-008275,Completed
TX-008276,Completed
TX-008277,Completed
TX-008278,Pending
TX-008279,Completed
TX-008280,Pending
TX-008281,Completed
TX-008282,Completed
TX-008283,Completed
TX-008284,Completed
TX-008285,Completed
TX-008286,Return
TX-008287,Completed
TX-008288,Completed
TX-008289,Completed
TX-008290,Completed
TX-008291,Completed
TX-008292,Completed
TX-008293,Completed
TX-008294,Completed
TX-008295,Pending
TX-008296,Completed
TX-008297,Completed
TX-008298,Pending
TX-008299,Completed
TX-008300,Completed
TX-008301,Completed
TX-008302,Pending
TX-008303,Completed
TX-008304,Pending
TX-008305,Return
TX-008306,Completed
TX-008307,Completed
TX-008308,Completed
TX-008309,Completed
TX-008310,Canceled
TX-008311,Pending
TX-008312,Completed
TX-008313,Pending
TX-008314,Completed
TX-008315,Completed
TX-008316,Completed
TX-008317,Completed
TX-008318,Completed
TX-008319,Completed
TX-008320,Canceled
TX-008321,Completed
TX-008322,Completed
TX-008323,Completed
TX-008324,Completed
TX-008325,Pending
TX-008326,Completed
TX-008327,Completed
TX-008328,Pending
TX-008329,Canceled
TX-008330,Completed
TX-008331,Pending
TX-008332,Pending
TX-008333,Completed
TX-008334,Pending
TX-008335,Pending
TX-008336,Pending
TX-008337,Pending
TX-008338,Completed
TX-008339,Pending
TX-008340,Completed
TX-008341,Completed
TX-008342,Completed
TX-008343,Completed
TX-008344,Completed
TX-008345,Canceled
TX-008346,Pending
TX-008347,Completed
TX-008348,Pending
TX-008349,Completed
TX-008350,Completed
TX-008351,Completed
TX-008352,Completed
TX-008353,Completed
TX-008354,Completed
TX-008355,Completed
TX-008356,Completed
TX-008357,Completed
TX-008358,Pending
TX-008359,Completed
TX-008360,Completed
TX-008361,Completed
TX-008362,Completed
TX-008363,Canceled
TX-008364,Canceled
TX-008365,Canceled
TX-008366,Completed
TX-008367,Completed
TX-008368,Completed
TX-008369,Completed
TX-008370,Completed
TX-008371,Completed
TX-008372,Completed
TX-008373,Completed
TX-008374,Completed
TX-008375,Completed
TX-008376,Completed
TX-008377,Completed
TX-008378,Completed
TX-008379,Return
TX-008380,Pending
TX-008381,Canceled
TX-008382,Completed
TX-008383,Completed
TX-008384,Completed
TX-008385,Completed
TX-008386,Completed
TX-008387,Completed
TX-008388,Pending
TX-008389,Completed
TX-008390,Completed
TX-008391,Completed
TX-008392,Canceled
TX-008393,Completed
TX-008394,Completed
TX-008395,Completed
TX-008396,Return
TX-008397,Completed
TX-008398,Completed
TX-008399,Canceled
TX-008400,Completed
TX-008401,Completed
TX-008402,Pending
TX-008403,Completed
TX-008404,Completed
TX-008405,Completed
TX-008406,Completed
TX-008407,Pending
TX-008408,Completed
TX-008409,Pending
TX-008410,Completed
TX-008411,Completed
TX-008412,Completed
TX-008413,Completed
TX-008414,Completed
TX-008415,Completed
TX-008416,Pending
TX-008417,Completed
TX-008418,Completed
TX-008419,Completed
TX-008420,Completed
TX-008421,Completed
TX-008422,Canceled
TX-008423,Completed
TX-008424,Completed
TX-008425,Completed
TX-008426,Pending
TX-008427,Pending
TX-008428,Completed
TX-008429,Completed
TX-008430,Completed
TX-008431,Pending
TX-008432,Completed
TX-008433,Completed
TX-008434,Pending
TX-008435,Pending
TX-008436,Canceled
TX-008437,Completed
TX-008438,Completed
TX-008439,Completed
TX-008440,Completed
TX-008441,Completed
TX-008442,Pending
TX-008443,Return
TX-008444,Completed
TX-008445,Return
TX-008446,Pending
TX-008447,Completed
TX-008448,Completed
TX-008449,Completed
TX-008450,Completed
TX-008451,Completed
TX-008452,Completed
TX-008453,Completed
TX-008454,Pending
TX-008455,Completed
TX-008456,Completed
TX-008457,Completed
TX-008458,Completed
TX-008459,Completed
TX-008460,Completed
TX-008461,Completed
TX-008462,Completed
TX-008463,Pending
TX-008464,Completed
TX-008465,Completed
TX-008466,Completed
TX-008467,Pending
TX-008468,Completed
TX-008469,Completed
TX-008470,Completed
TX-008471,Completed
TX-008472,Completed
TX-008473,Completed
TX-008474,Completed
TX-008475,Completed
TX-008476,Completed
TX-008477,Completed
TX-008478,Completed
TX-008479,Pending
TX-008480,Completed
TX-008481,Completed
TX-008482,Completed
TX-008483,Completed
TX-008484,Completed
TX-008485,Completed
TX-008486,Canceled
TX-008487,Completed
TX-008488,Completed
TX-008489,Completed
TX-008490,Pending
TX-008491,Completed
TX-008492,Completed
TX-008493,Return
TX-008494,Completed
TX-008495,Completed
TX-008496,Pending
TX-008497,Completed
TX-008498,Completed
TX-008499,Completed
TX-008500,Completed
TX-008501,Completed
TX-008502,Pending
TX-008503,Completed
TX-008504,Completed
TX-008505,Completed
TX-008506,Completed
TX-008507,Completed
TX-008508,Completed
TX-008509,Completed
TX-008510,Completed
TX-008511,Completed
TX-008512,Completed
TX-008513,Completed
TX-008514,Completed
TX-008515,Completed
TX-008516,Completed
TX-008517,Pending
TX-008518,Completed
TX-008519,Completed
TX-008520,Pending
TX-008521,Completed
TX-008522,Pending
TX-008523,Completed
TX-008524,Pending
TX-008525,Pending
TX-008526,Pending
TX-008527,Completed
TX-008528,Pending
TX-008529,Completed
TX-008530,Completed
TX-008531,Completed
TX-008532,Completed
TX-008533,Completed
TX-008534,Completed
TX-008535,Completed
TX-008536,Completed
TX-008537,Completed
TX-008538,Pending
TX-008539,Pending
TX-008540,Completed
TX-008541,Pending
TX-008542,Completed
TX-008543,Completed
TX-008544,Pending
TX-008545,Completed
TX-008546,Completed
TX-008547,Completed
TX-008548,Pending
TX-008549,Pending
TX-008550,Canceled
TX-008551,Completed
TX-008552,Pending
TX-008553,Completed
TX-008554,Completed
TX-008555,Completed
TX-008556,Canceled
TX-008557,Completed
TX-008558,Completed
TX-008559,Pending
TX-008560,Completed
TX-008561,Completed
TX-008562,Completed
TX-008563,Completed
TX-008564,Completed
TX-008565,Completed
TX-008566,Completed
TX-008567,Completed
TX-008568,Completed
TX-008569,Canceled
TX-008570,Completed
TX-008571,Completed
TX-008572,Completed
TX-008573,Return
TX-008574,Pending
TX-008575,Completed
TX-008576,Completed
TX-008577,Completed
TX-008578,Completed
TX-008579,Completed
TX-008580,Pending
TX-008581,Completed
TX-008582,Pending
TX-008583,Completed
TX-008584,Canceled
TX-008585,Completed
TX-008586,Pending
TX-008587,Pending
TX-008588,Pending
TX-008589,Completed
TX-008590,Completed
TX-008591,Completed
TX-008592,Completed
TX-008593,Completed
TX-008594,Completed
TX-008595,Completed
TX-008596,Completed
TX-008597,Completed
TX-008598,Completed
TX-008599,Completed
TX-008600,Completed
TX-008601,Completed
TX-008602,Pending
TX-008603,Canceled
TX-008604,Completed
TX-008605,Completed
TX-008606,Canceled
TX-008607,Pending
TX-008608,Completed
TX-008609,Canceled
TX-008610,Pending
TX-008611,Completed
TX-008612,Completed
TX-008613,Completed
TX-008614,Canceled
TX-008615,Canceled
TX-008616,Completed
TX-008617,Completed
TX-008618,Completed
TX-008619,Pending
TX-008620,Completed
TX-008621,Completed
TX-008622,Completed
TX-008623,Completed
TX-008624,Completed
TX-008625,Pending
TX-008626,Canceled
TX-008627,Completed
TX-008628,Pending
TX-008629,Pending
TX-008630,Return
TX-008631,Completed
TX-008632,Completed
TX-008633,Canceled
TX-008634,Completed
TX-008635,Completed
TX-008636,Canceled
TX-008637,Completed
TX-008638,Completed
TX-008639,Completed
TX-008640,Canceled
TX-008641,Pending
TX-008642,Completed
TX-008643,Completed
TX-008644,Completed
TX-008645,Pending
TX-008646,Completed
TX-008647,Canceled
TX-008648,Completed
TX-008649,Return
TX-008650,Pending
TX-008651,Completed
TX-008652,Completed
TX-008653,Canceled
TX-008654,Canceled
TX-008655,Completed
TX-008656,Completed
TX-008657,Completed
TX-008658,Pending
TX-008659,Pending
TX-008660,Completed
TX-008661,Return
TX-008662,Completed
TX-008663,Return
TX-008664,Completed
TX-008665,Canceled
TX-008666,Completed
TX-008667,Canceled
TX-008668,Canceled
TX-008669,Completed
TX-008670,Completed
TX-008671,Canceled
TX-008672,Completed
TX-008673,Completed
TX-008674,Completed
TX-008675,Completed
TX-008676,Completed
TX-008677,Completed
TX-008678,Completed
TX-008679,Completed
TX-008680,Completed
TX-008681,Pending
TX-008682,Pending
TX-008683,Pending
TX-008684,Pending
TX-008685,Pending
TX-008686,Pending
TX-008687,Completed
TX-008688,Pending
TX-008689,Completed
TX-008690,Completed
TX-008691,Completed
TX-008692,Completed
TX-008693,Completed
TX-008694,Completed
TX-008695,Pending
TX-008696,Pending
TX-008697,Canceled
TX-008698,Completed
TX-008699,Completed
TX-008700,Completed
TX-008701,Completed
TX-008702,Completed
TX-008703,Completed
TX-008704,Canceled
TX-008705,Pending
TX-008706,Pending
TX-008707,Pending
TX-008708,Completed
TX-008709,Completed
TX-008710,Completed
TX-008711,Completed
TX-008712,Canceled
TX-008713,Canceled
TX-008714,Completed
TX-008715,Completed
TX-008716,Completed
TX-008717,Pending
TX-008718,Completed
TX-008719,Completed
TX-008720,Canceled
TX-008721,Pending
TX-008722,Completed
TX-008723,Completed
TX-008724,Completed
TX-008725,Completed
TX-008726,Completed
TX-008727,Completed
TX-008728,Completed
TX-008729,Completed
TX-008730,Completed
TX-008731,Completed
TX-008732,Pending
TX-008733,Completed
TX-008734,Completed
TX-008735,Completed
TX-008736,Completed
TX-008737,Completed
TX-008738,Completed
TX-008739,Completed
TX-008740,Completed
TX-008741,Completed
TX-008742,Completed
TX-008743,Completed
TX-008744,Completed
TX-008745,Completed
TX-008746,Completed
TX-008747,Completed
TX-008748,Pending
TX-008749,Pending
TX-008750,Completed
TX-008751,Pending
TX-008752,Completed
TX-008753,Completed
TX-008754,Completed
TX-008755,Completed
TX-008756,Completed
TX-008757,Completed
TX-008758,Completed
TX-008759,Pending
TX-008760,Completed
TX-008761,Completed
TX-008762,Completed
TX-008763,Completed
TX-008764,Completed
TX-008765,Pending
TX-008766,Completed
TX-008767,Completed
TX-008768,Pending
TX-008769,Completed
TX-008770,Return
TX-008771,Completed
TX-008772,Completed
TX-008773,Completed
TX-008774,Completed
TX-008775,Completed
TX-008776,Completed
TX-008777,Completed
TX-008778,Completed
TX-008779,Completed
TX-008780,Pending
TX-008781,Pending
TX-008782,Completed
TX-008783,Completed
TX-008784,Completed
TX-008785,Completed
TX-008786,Completed
TX-008787,Completed
TX-008788,Completed
TX-008789,Completed
TX-008790,Pending
TX-008791,Completed
TX-008792,Completed
TX-008793,Canceled
TX-008794,Canceled
TX-008795,Return
TX-008796,Canceled
TX-008797,Canceled
TX-008798,Completed
TX-008799,Canceled
TX-008800,Completed
TX-008801,Completed
TX-008802,Pending
TX-008803,Completed
TX-008804,Completed
TX-008805,Completed
TX-008806,Completed
TX-008807,Completed
TX-008808,Completed
TX-008809,Completed
TX-008810,Completed
TX-008811,Completed
TX-008812,Completed
TX-008813,Completed
TX-008814,Completed
TX-008815,Completed
TX-008816,Completed
TX-008817,Completed
TX-008818,Completed
TX-008819,Completed
TX-008820,Canceled
TX-008821,Completed
TX-008822,Completed
TX-008823,Completed
TX-008824,Completed
TX-008825,Completed
TX-008826,Return
TX-008827,Completed
TX-008828,Completed
TX-008829,Completed
TX-008830,Completed
TX-008831,Completed
TX-008832,Completed
TX-008833,Canceled
TX-008834,Canceled
TX-008835,Completed
TX-008836,Canceled
TX-008837,Canceled
TX-008838,Completed
TX-008839,Completed
TX-008840,Completed
TX-008841,Completed
TX-008842,Canceled
TX-008843,Return
TX-008844,Completed
TX-008845,Pending
TX-008846,Completed
TX-008847,Completed
TX-008848,Completed
TX-008849,Completed
TX-008850,Completed
TX-008851,Pending
TX-008852,Completed
TX-008853,Completed
TX-008854,Completed
TX-008855,Pending
TX-008856,Completed
TX-008857,Pending
TX-008858,Pending
TX-008859,Completed
TX-008860,Completed
TX-008861,Completed
TX-008862,Completed
TX-008863,Pending
TX-008864,Completed
TX-008865,Completed
TX-008866,Canceled
TX-008867,Canceled
TX-008868,Completed
TX-008869,Completed
TX-008870,Canceled
TX-008871,Completed
TX-008872,Completed
TX-008873,Completed
TX-008874,Pending
TX-008875,Pending
TX-008876,Completed
TX-008877,Completed
TX-008878,Completed
TX-008879,Completed
TX-008880,Completed
TX-008881,Pending
TX-008882,Completed
TX-008883,Pending
TX-008884,Completed
TX-008885,Completed
TX-008886,Completed
TX-008887,Completed
TX-008888,Canceled
TX-008889,Completed
TX-008890,Pending
TX-008891,Completed
TX-008892,Completed
TX-008893,Completed
TX-008894,Completed
TX-008895,Completed
TX-008896,Completed
TX-008897,Completed
TX-008898,Completed
TX-008899,Canceled
TX-008900,Completed
TX-008901,Completed
TX-008902,Completed
TX-008903,Completed
TX-008904,Completed
TX-008905,Completed
TX-008906,Completed
TX-008907,Canceled
TX-008908,Return
TX-008909,Pending
TX-008910,Completed
TX-008911,Canceled
TX-008912,Completed
TX-008913,Completed
TX-008914,Pending
TX-008915,Completed
TX-008916,Return
TX-008917,Completed
TX-008918,Completed
TX-008919,Completed
TX-008920,Pending
TX-008921,Pending
TX-008922,Completed
TX-008923,Pending
TX-008924,Canceled
TX-008925,Completed
TX-008926,Completed
TX-008927,Completed
TX-008928,Completed
TX-008929,Canceled
TX-008930,Canceled
TX-008931,Canceled
TX-008932,Pending
TX-008933,Completed
TX-008934,Completed
TX-008935,Canceled
TX-008936,Completed
TX-008937,Completed
TX-008938,Completed
TX-008939,Completed
TX-008940,Completed
TX-008941,Completed
TX-008942,Completed
TX-008943,Completed
TX-008944,Completed
TX-008945,Completed
TX-008946,Completed
TX-008947,Pending
TX-008948,Canceled
TX-008949,Completed
TX-008950,Completed
TX-008951,Completed
TX-008952,Completed
TX-008953,Completed
TX-008954,Completed
TX-008955,Pending
TX-008956,Pending
TX-008957,Pending
TX-008958,Completed
TX-008959,Completed
TX-008960,Completed
TX-008961,Pending
TX-008962,Pending
TX-008963,Pending
TX-008964,Completed
TX-008965,Completed
TX-008966,Completed
TX-008967,Completed
TX-008968,Completed
TX-008969,Pending
TX-008970,Return
TX-008971,Completed
TX-008972,Completed
TX-008973,Pending
TX-008974,Canceled
TX-008975,Pending
TX-008976,Completed
TX-008977,Completed
TX-008978,Completed
TX-008979,Completed
TX-008980,Completed
TX-008981,Completed
TX-008982,Completed
TX-008983,Pending
TX-008984,Completed
TX-008985,Completed
TX-008986,Pending
TX-008987,Completed
TX-008988,Completed
TX-008989,Completed
TX-008990,Completed
TX-008991,Completed
TX-008992,Completed
TX-008993,Pending
TX-008994,Completed
TX-008995,Completed
TX-008996,Completed
TX-008997,Completed
TX-008998,Completed
TX-008999,Completed
TX-009000,Completed
TX-009001,Completed
TX-009002,Completed
TX-009003,Completed
TX-009004,Completed
TX-009005,Completed
TX-009006,Completed
TX-009007,Completed
TX-009008,Completed
